X,Y,Z,VX,VY,VZ,AX,AY,AZ,Roll,Pitch,Yaw
-0.00021102199389133602,0.013002253137528896,1.0129971504211426,0.0,0.0,0.0,0.0,0.0,0.0,3.1084145108420653,0.008439302670590454,0.008163849685415342
0.0005100340349599719,0.005647577345371246,1.011812448501587,0.07210560288513079,-0.735467579215765,-0.1184701919555664,7.210560288513079,-73.5467579215765,-11.84701919555664,3.108437985532374,0.008531090160128096,0.01369840732104876
0.0005341821233741939,0.0051073734648525715,1.0112650394439697,0.0024148088414222,-0.054020388051867485,-0.05474090576171875,-6.969079404370859,68.14471911638975,6.372928619384766,3.10840047026431,0.002996873769600894,0.013789997266704065
0.0005531014176085591,0.004551488906145096,1.0108342170715332,0.0018919294234365225,-0.055588455870747566,-0.043082237243652344,-0.05228794179856777,-0.15680678188800812,1.1658668518066406,3.10840047026431,0.002996873769600894,0.013789997266704065
0.0005688038072548807,0.003979176748543978,1.010547399520874,0.0015702389646321535,-0.05723121576011181,-0.02868175506591797,-0.0321690458804369,-0.16427598893642426,1.4400482177734375,3.1084262152799256,0.008485204649604228,0.01093111773095313
0.0015721253585070372,-0.005513907875865698,1.0105319023132324,0.10033215512521565,-0.9493084624409676,-0.0015497207641601562,9.87619161605835,-89.20772466808558,2.7132034301757812,3.1083587163401427,-0.002491329989182889,0.01664914595246651
0.0016346893971785903,-0.006641808897256851,1.0105615854263306,0.0062564038671553135,-0.11279010213911533,0.002968311309814453,-9.407575125806034,83.65183603018522,0.45180320739746094,3.10831202181762,-0.00802547277844834,0.016741429938689593
0.0016346893971785903,-0.006641808897256851,1.0105615854263306,0.0,0.0,0.0,-0.6256403867155313,11.279010213911533,-0.2968311309814453,3.10831202181762,-0.00802547277844834,0.016741429938689593
0.00170410075224936,-0.007788809947669506,1.0107181072235107,0.006941135507076979,-0.11470010504126549,0.015652179718017578,0.6941135507076979,-11.470010504126549,1.5652179718017578,3.1082179789066595,-0.016280635258753673,0.019648143709441946
0.0017863598186522722,-0.008954271674156189,1.0109144449234009,0.008225906640291214,-0.11654617264866829,0.019633769989013672,0.12847711332142353,-0.18460676074028015,0.3981590270996094,3.107968223550043,-0.035604922998564215,0.022746137734033712
0.002132106339558959,-0.009798627346754074,1.0113434791564941,0.03457465209066868,-0.08443556725978851,0.04290342330932617,2.6348745450377464,3.2110605388879776,2.32696533203125,3.1046073764415865,-0.0742737409432237,0.026304264164406094
0.002132106339558959,-0.009798627346754074,1.0113434791564941,0.0,0.0,0.0,-3.457465209066868,8.443556725978851,-4.290342330932617,3.1046073764415865,-0.0742737409432237,0.026304264164406094
0.0026875613257288933,-0.012086348608136177,1.0120052099227905,0.05554549861699343,-0.2287721261382103,0.06617307662963867,5.554549861699343,-22.87721261382103,6.617307662963867,3.1058152761308757,-0.1295244040850001,0.03838182656521506
0.010146747343242168,-0.005769253708422184,1.0085129737854004,0.7459186017513275,0.6317094899713993,-0.34922361373901367,69.03731031343341,86.04816161096096,-41.539669036865234,3.1016788047107595,-0.168198782858473,0.045036722533379744
0.011154643259942532,-0.006540334317833185,1.0086075067520142,0.10078959167003632,-0.07710806094110012,0.009453296661376953,-64.51290100812912,-70.88175509124994,35.86769104003906,3.099923489678834,-0.19296752752148283,0.05687999662179242
0.014093038626015186,-0.003682043869048357,1.007120132446289,0.2938395366072655,0.2858290448784828,-0.14873743057250977,19.304994493722916,36.293710581958294,-15.819072723388672,3.097724076364018,-0.2289406640334648,0.06635565789009797
0.014093038626015186,-0.003682043869048357,1.007120132446289,0.0,0.0,0.0,-29.383953660726547,-28.582904487848282,14.873743057250977,3.097724076364018,-0.2289406640334648,0.06635565789009797
0.015555093064904213,-0.004362781532108784,1.0069602727890015,0.14620544388890266,-0.06807376630604267,-0.015985965728759766,14.620544388890266,-6.807376630604267,-1.5985965728759766,3.0942761588732663,-0.25919775248802157,0.08435578374106685
0.017250411212444305,-0.005104917101562023,1.0067466497421265,0.16953181475400925,-0.07421355694532394,-0.0213623046875,2.3326370865106583,-0.6139790639281273,-0.5376338958740234,3.088044113785816,-0.2781629681593092,0.10258085214582031
0.0179763026535511,-0.0038594852667301893,0.9988317489624023,0.07258914411067963,0.12454318348318338,-0.7914900779724121,-9.694267064332962,19.875674042850733,-77.01277732849121,3.0840380431669083,-0.29435866635437247,0.12335373060447728
0.020150788128376007,-0.004692822229117155,0.9981508851051331,0.21744854748249054,-0.08333369623869658,-0.06808638572692871,14.485940337181091,-20.787687972187996,72.34036922454834,3.0779954070637556,-0.31871918220441864,0.15056196733783828
0.031069863587617874,-0.014325865544378757,0.9976360201835632,1.0919075459241867,-0.9633043315261602,-0.05148649215698242,87.44589984416962,-87.99706352874637,1.659989356994629,3.0665908786360676,-0.36181924715640235,0.20829195330297606
0.03433844447135925,-0.01575629599392414,0.9967553019523621,0.3268580883741379,-0.14304304495453835,-0.08807182312011719,-76.50494575500488,82.02612865716219,-3.6585330963134766,3.060357244205256,-0.3749035006867456,0.2329181306204137
0.03993635252118111,-0.016959792003035545,0.9970011711120605,0.5597908049821854,-0.12034960091114044,0.024586915969848633,23.29327166080475,2.2693444043397903,11.265873908996582,3.0466995261814676,-0.3984791697418151,0.2571571846124894
0.0450625941157341,-0.018247049301862717,0.9937859773635864,0.5126241594552994,-0.12872572988271713,-0.3215193748474121,-4.716664552688599,-0.8376128971576691,-34.610629081726074,3.0390990090610965,-0.41704885057039753,0.2801705738813204
