X,Y,Z
0.0,0.0,1.0
3.238410281283149e-07,-1.9020360098002435e-07,0.9999998830417738
5.0674240169912435e-06,-2.977634710459672e-06,0.999998170276851
2.508559928910764e-05,-1.4747194886149015e-05,0.9999909443429439
7.751535803825062e-05,-4.5590777700359734e-05,0.9999720244482588
0.00018499994095828924,-0.00010886010738850382,0.999933249284074
0.00037495151899916954,-0.00022074146324108245,0.9998647457694437
0.0006788516670891443,-0.000399851852462457,0.9997551839157403
0.0011315888516623598,-0.0006668561942196942,0.9995920180987524
0.0017708321528309048,-0.001044105077604776,0.9993617150260514
0.002636440442040439,-0.0015552926562334656,0.9990499686873442
0.003769906236048495,-0.0022251342422041263,0.9986419025755247
0.005213833448064589,-0.0030790631621397803,0.9981222594661399
0.0070114482568912,-0.004142946438036689,0.9974755790429878
0.009206142314904787,-0.005442818855642777,0.9966863636575576
0.011841047515715922,-0.007004634983089162,0.9957392325100323
0.014958641542347599,-0.008854038702498073,0.9946190645395644
0.01860038341677095,-0.011016149817290507,0.9933111303115436
0.02280637827163739,-0.013515367297916869,0.9918012131895672
0.02761507056504619,-0.016375188728733822,0.9900757200798339
0.033062964959186925,-0.019618045518750862,0.98812178203567
0.03918437408369551,-0.023265153438969555,0.9859273450099066
0.046011192404563195,-0.02733637804903917,0.9834812510428238
0.053572695419437544,-0.03185011457595157,0.980773310173373
0.06189536340015437,-0.03682318180749886,0.9777943633613959
0.0710027289033402,-0.04227072956321723,0.9745363367085539
0.08091524726992368,-0.04820615930553998,0.9709922872656823
0.09165018933439559,-0.0546410574538831,0.9671564407142864
0.10322155556465631,-0.06158514096438697,0.9630242212098921
0.11564001085329026,-0.0690462147380371,0.9585922736749668
0.12891283918110538,-0.07703014041988747,0.9538584788291283
0.14304391737377795,-0.08554081615210932,0.9488219612443515
0.15803370717244172,-0.09458016684358969,0.9434830907128926
0.17387926483905894,-0.10414814451880158,0.9378434772156446
0.19057426751741513,-0.11424273830867035,0.931905959778637
0.20810905557057396,-0.12485999364615868,0.925674589505398
0.22647069011563242,-0.13599404022929387,0.9191546070728926
0.2456430249766168,-0.147637128314361,0.9123524149787499
0.2656067922763559,-0.159779672901984,0.9052755448274995
0.2863397008881728,-0.17241030537882066,0.8979326199435262
0.30781654696823263,-0.18551593217759066,0.890333313598463
0.33000933578938785,-0.19908180001816392,0.882488303140734
0.3528874140973562,-0.21309156729243062,0.8744092203149643
0.37641761221007564,-0.2275273811556769,0.8661085980589707
0.4005643950810692,-0.24236995988718743,0.85759981406605
0.4252900215476663,-0.2575986800828025,0.8488970314002764
0.4505547109849112,-0.27319166824214713,0.840015136452528
0.4763168165860051,-0.28912589631326213,0.8309696745249535
0.5025330044901183,-0.30537728075735415,0.821776783331595
0.5291584379784064,-0.3219207846963917,0.8124531247028834
0.5561469659590821,-0.3387305227062693,0.8030158147817209
0.5834513149623662,-0.3557798678182651,0.7934823529988623
0.6110232838661711,-0.3730415602915091,0.7838705501153184
0.638813940573343,-0.3904878177191947,0.774198455619485
0.6667738198613192,-0.408090446031248,0.7644842847667228
0.6948531216250124,-0.4258209509561829,0.7547463455490995
0.7230019087337942,-0.443650649504866,0.7450029658830063
0.7511703037233946,-0.46155078103891023,0.7352724213023669
0.7793086835435488,-0.4794926174864238,0.7255728634451566
0.8073678715822719,-0.4974475722678402,0.7159222496209384
0.8352993261875459,-0.5153873074945439,0.7063382737471414
0.8630553249072981,-0.5332838390030247,0.696838298941789
0.8905891436684945,-0.551109638787279,0.6874392920603918
0.9178552301161914,-0.5688377343921827,0.6781577604647289
0.9448093703333776,-0.5864418048305573,0.6690096913112191
0.9714088481624485,-0.6038962725866508,0.6600104936466137
