X,Y,Z,VX,VY,VZ,R,P,Ya,VR,VP,VYa
-2.0878532,8.240523,1.2185302,-13.717370986938477,0.6600093245506287,-0.888010561466217,63.105435968257616,20.513434983379454,4.355070768112231,16.70173692647983,234.03017545720718,-301.49580611611503
-2.156099,8.243082,1.2142093,-13.649173736572266,0.511695384979248,-0.864169180393219,63.33191821094607,22.373252805691614,4.7448585649874575,16.79121581970158,232.38175028215963,-299.36604384987834
-2.2239802,8.244879,1.210011,-13.576234817504883,0.35930296778678894,-0.8396497368812561,63.57447871894073,24.21720751365642,5.143434680890374,16.98253283344822,230.32285805875097,-297.18366180627584
-2.2914727,8.2458935,1.2059377,-13.498499870300293,0.20291586220264435,-0.8146591186523438,63.83347949226762,26.044079918507023,5.550038830388996,17.25756064566254,227.87071086368968,-294.9461737964497
-2.3585525,8.246106,1.2019906,-13.415956497192383,0.042674243450164795,-0.7894310355186462,64.10902981395344,27.852737916388495,5.963949574752237,17.588700169455805,225.0464549626461,-292.65759597163185
-2.4251955,8.2455,1.1981697,-13.328590393066406,-0.1213236078619957,-0.7641773223876953,64.4011296839982,29.642085261939048,6.384461696948297,17.964128347374725,221.86529435671264,-290.3145678787507
-2.4913776,8.244056,1.1944739,-13.236462593078613,-0.28885650634765625,-0.7391605973243713,64.70960151748349,31.411107672066937,6.810915656835444,18.364887989377934,218.35236414203501,-287.91766325369645
-2.557076,8.241757,1.1909007,-13.139669418334961,-0.45967450737953186,-0.714646577835083,65.03413112570748,33.158871118403155,7.242683077010039,18.774938396199648,214.53174756562663,-285.4680568890064
-2.622268,8.23859,1.187446,-13.038403511047363,-0.6333869695663452,-0.6909472346305847,65.37430869731996,34.8845593933419,7.679254254605267,19.17519772684615,210.4437700643473,-282.9657761054372
-2.686933,8.234544,1.1841037,-12.93298625946045,-0.8094042539596558,-0.6684356331825256,65.72973125115992,36.58746557230406,8.120307743843316,19.557729301501883,206.13879745313662,-280.40718724235046
-2.7510512,8.229606,1.1808671,-12.823617935180664,-0.9874393343925476,-0.6473395824432373,66.09993433436378,38.266964692980594,8.565579728667496,19.910223411735195,201.64382263959456,-277.7933558092566
-2.814603,8.223769,1.1777282,-12.710400581359863,-1.1674251556396484,-0.6277869939804077,66.48430322990625,39.922520585521646,9.014794440190064,20.21048194274354,196.9753337003775,-275.1290629385747
-2.8775704,8.217023,1.1746786,-12.59347152709961,-1.3492449522018433,-0.6099135875701904,66.88203197546525,41.55370636310409,9.46771794443195,20.422176825878914,192.1616895809193,-272.4237342913594
-2.9399357,8.20936,1.1717091,-12.47307014465332,-1.5326225757598877,-0.59389728307724,67.29224630682705,43.160201006836935,9.924135944207944,20.533251069708957,187.225347943211,-269.6826974151632
-3.0016842,8.200775,1.1688089,-12.349661827087402,-1.7169182300567627,-0.5800176858901978,67.71402414845369,44.741850837463865,10.383938302717677,20.523168002946722,182.20645663919393,-266.92196227340077
-3.0628011,8.191265,1.1659672,-12.223406791687012,-1.9020485877990723,-0.5683407783508301,68.146395613483,46.29853291157981,10.846973902025768,20.3920010501258,177.11278842414356,-264.1414742245586
-3.1232736,8.180825,1.1631726,-12.094504356384277,-2.087869167327881,-0.5589386820793152,68.58834983391785,47.83016185182015,11.312990878906568,20.14773128729134,171.9454771094621,-261.3428725140376
-3.183089,8.169454,1.1604135,-11.963051795959473,-2.274411916732788,-0.5518167614936829,69.03871201722097,49.336730827995716,11.781693827678474,19.766207165538184,166.71754103570763,-258.53342446311456
-3.2422347,8.1571455,1.1576786,-11.829178810119629,-2.4616448879241943,-0.5469904541969299,69.49563118212731,50.81848572691662,12.252428757728461,19.1745027550981,161.4181885039915,-255.7680447927165
-3.3007002,8.143898,1.1549561,-11.693081855773926,-2.6494386196136475,-0.5444893836975098,69.95715389453424,52.27567926558216,12.724259079366588,18.39794268986621,156.0333220038668,-253.04747116327368
-3.3584743,8.129708,1.1522347,-11.554816246032715,-2.837874412536621,-0.5442749261856079,70.42116962598824,53.70857440627538,13.196057811379804,17.44393772509197,150.5627776107935,-250.36610281966676
-3.4155464,8.1145735,1.1495032,-11.414424896240234,-3.0270464420318604,-0.5462988615036011,70.88530830084729,55.117417035806405,13.666367562153956,16.32703274861293,144.9932501162683,-247.72082519563418
