n_updates,ep_reward_mean
140,2.339799063827959
141,1.2547142377596174
142,2.7017895586975644
143,5.157080593794962
144,7.728674079651245
145,13.994301443627338
146,8.265682992946822
147,13.145296196279524
148,5.82916146906704
149,8.954308195381891
150,5.31906458778365
151,16.001089510960156
152,14.742537205599511
153,11.31954427318822
154,3.9672420108004007
155,0.573471807177848
156,12.374129574468473
157,25.008706691692492
158,4.50096408607933
159,6.806755684317104
160,9.879510005156044
161,6.232217664951459
162,5.604679808274959
163,15.9322108079429
164,8.74293331525434
165,0.5608976283716038
166,5.343158426103182
167,4.726207673554309
168,11.356829916005957
169,8.863714130039153
170,0.8965250747383107
171,3.067985897696999
172,1.9441033157629863
173,19.832616934432444
174,22.17315421331877
175,4.364277848776255
176,9.547133609092562
177,13.574212868222322
178,8.30432176915565
179,4.197799050084577
180,18.895028296911917
181,7.789416040811047
182,7.771951579284505
183,2.512867465498275
184,11.870607363982126
185,18.679233759728085
186,11.759128189696348
187,17.000530497315047
188,9.336336726534682
189,9.253137312728503
190,17.40294890434132
191,10.942106999637907
192,23.80621810918965
193,23.224284924571403
194,19.42994464455696
195,11.696800350111298
196,3.818278223314556
197,2.598153957721079
198,24.314046051955085
199,2.554566198668181
200,15.305482619678369
201,8.56940114141209
202,13.919865082156612
203,2.513342011658824
204,10.039752542558126
205,8.176699200350559
206,19.11807406658801
207,8.58454193310754
208,15.868242616269272
209,6.058781455778226
210,10.254582267399236
211,10.407097247239143
212,7.840812993003637
213,6.598023931133794
214,21.08046930177836
215,-2.902563354235026
216,6.4083717842656185
217,21.73089168847655
218,21.109101401938823
219,14.620340998397442
220,18.852480340941984
221,19.200644438272576
222,7.154500115424161
223,19.734463706450896
224,16.59739476626157
225,12.648317011401812
226,27.446625406214157
227,8.460263814382634
228,11.076882803544867
229,18.09374818361364
230,26.085108442301863
231,8.22050061547954
232,16.385238012916524
233,14.02817983020388
234,17.50397751452925
235,13.18077153190039
236,21.37020444402457
237,25.179153358211625
238,24.82844648263621
239,19.62748340656424
240,15.231479040035628
241,7.010376043482683
242,9.790376022581622
243,3.6202118941245134
244,18.120906110639044
245,21.565761988537268
246,18.92569832539128
247,21.24619616155651
248,14.33784007808601
249,13.019541835718847
250,22.863327402169816
251,22.73395201539621
252,23.18689637516669
253,23.31020684560761
254,13.859884027674273
255,10.788514091047691
256,13.893568370714783
257,23.601161390361085
258,24.52596521022729
259,12.604514092482278
260,12.13744246654649
261,19.029351340224093
262,12.480428203310584
263,21.563405247208543
264,16.899954018819116
265,32.94946410600096
266,22.09726296040848
267,29.44206779228494
268,23.351871422575705
269,-10.024139238088392
270,22.706133983548497
271,27.203643214711335
272,6.671608912175725
273,9.875784424817976
274,13.620459908104676
275,20.392468252074323
276,22.142261021002923
277,23.06742319924
278,25.440133327933435
279,4.897609004450496
280,21.25245390555705
281,18.770575628435328
282,28.13000839105225
283,22.069233687678352
284,18.1327715461739
285,6.742352854222991
286,9.22946468827111
287,20.22593958384714
288,29.64849332089303
289,11.160722802330165
290,28.377376769710683
291,13.80951334886835
292,11.296125677912496
293,26.65801480375652
294,20.2609899558907
295,30.223957974861843
296,6.747021309233824
297,22.681518546816665
298,17.40671767872147
299,26.59812802204782
300,21.53547306578723
301,14.4490734702989
302,29.62494268855371
303,15.93190145989778
304,26.963939012456976
305,17.96094322948018
306,29.659505095636703
307,12.301455322133842
308,13.040606727085542
309,15.51724002578936
310,18.371978025098212
311,18.07946642558905
312,27.24395094308886
313,15.163165230060986
314,15.035338857660536
315,15.0607457593632
316,2.3924652611248893
317,8.166192902586044
318,16.967187583750203
319,44.73971373926965
320,25.93423565799254
321,27.89620737986057
322,22.83810897180927
323,13.391969895065811
324,15.181859552984244
325,23.004517799939933
326,27.88759037531716
327,12.575592832747498
328,29.010830969776727
329,20.822542921932182
330,26.102844479061314
331,25.746710031969123
332,29.497787017348163
333,12.07746514325656
334,19.10848501215456
335,29.19678412730165
336,33.536821386770896
337,25.64394077859833
338,14.39621155165194
339,28.45088283396326
340,29.67723509379859
341,19.022559379783925
342,27.84964044656839
343,22.58046301844297
344,20.12403194913044
345,42.52360860687593
346,21.2857999212743
347,25.22236515019904
348,25.466466548881144
349,17.386355834674323
350,24.899187245404796
351,32.89627353933873
352,33.84948521461112
353,23.537166404717137
354,28.507536186732576
355,24.8635086441139
356,29.32746037452598
357,39.92920162611845
358,40.01055337110418
359,23.39947422803961
360,34.00217567680229
361,22.535967837325988
362,39.17636905361549
363,27.82973825934481
364,21.78536048595248
365,32.96417107269469
366,34.96616789312844
367,32.07809711078647
368,21.6301115121413
369,27.018137785108998
370,12.401739306809322
371,26.67092222092673
372,30.409710490446887
373,36.46822510192287
374,41.85283347870551
375,39.58819302480697
376,28.634854398418103
377,40.42109667044832
378,30.648594021955503
379,44.42586586322652
380,25.21432871360361
381,29.715422427477133
382,28.117773106485256
383,37.21695544928778
384,29.484170386947227
385,37.6859015316522
386,33.82761482223061
387,49.11935891907633
388,50.550532353675806
389,30.365045661512998
390,15.613404412710516
391,15.250997815219126
392,26.368985266605232
393,19.055341753743413
394,28.232000174785497
395,33.37997808284919
396,25.22523593740385
397,32.271842406707584
398,35.29756805842684
399,32.64263803840848
400,26.39932483868557
401,30.20938286999204
402,34.7451823298604
403,34.10248081446509
404,34.95442998983053
405,26.87184326003073
406,40.53040900310909
407,33.1340653510188
408,31.866215935152724
409,44.30306709603348
410,27.89849333426915
411,30.3666698608765
412,33.2053709944262
413,38.929176650751614
414,24.25862724204082
415,25.51735285588889
416,32.941441182598936
417,38.25404505040104
418,23.615181173456367
419,40.59590030250547
420,25.28878433167003
421,21.53124745174544
422,29.57927449669689
423,43.78502131025103
424,21.084653348815337
425,35.97609854951966
426,27.228525026678103
427,19.18283511227113
428,32.42606924741674
429,34.42725900631922
430,30.794958630189686
431,20.60253056444315
432,30.735061930082598
433,40.45733283774549
434,32.11466186938807
435,21.22119958299454
436,45.92222638931155
437,39.57988624061574
438,29.119541347864438
439,26.604738938224983
440,26.135125938775744
441,36.14590837330754
442,26.47423453502968
443,24.292617510590357
444,22.97773362016829
445,20.455648987724853
446,33.848836017011635
447,38.05846116816931
448,22.428583663296887
449,29.027641810382484
450,34.6213561685459
451,39.52321130859491
452,41.52187906294683
453,28.8622933520237
454,29.71826045483671
455,30.861549322649957
456,33.869568780085025
457,29.84234335975256
458,33.8722784045522
459,51.91445867639122
460,40.25505003471349
461,28.136697113299743
462,37.28657078273304
463,33.31689163707866
464,45.98473384381315
465,45.79251972263912
466,35.67114530761712
467,40.60571793383133
468,37.84657899959712
469,35.04068301678417
470,43.81194815618801
471,44.924119656804834
472,24.27388719013601
473,48.74692569219817
474,45.87468303562666
475,31.834317240981477
476,40.53523125139523
477,37.32911378260935
478,32.78362895767412
479,54.5242470189411
480,39.79935488260191
481,39.65615135890886
482,50.7065398946023
483,39.668578749906736
484,31.03810442616197
485,31.0347887955686
486,39.14369757174689
487,37.03690769571083
488,44.75347064793866
489,58.17401342206227
490,52.60563810776992
491,44.06311012162518
492,35.94108777104469
493,34.84616893539263
494,57.6754513657128
495,61.82907234241189
496,50.3887395541952
497,50.85374456478516
498,43.85198654056294
499,37.04935993806866
500,53.43293715916723
501,64.84709860337651
502,42.36468925117632
503,55.00681516954966
504,72.49041426593874
505,63.862047732572975
506,56.21369837259612
507,56.05997806466243
508,64.60240470755728
509,66.4680485394504
510,30.71742186223797
511,53.31895378625544
512,41.8852117500201
513,42.99355108918218
514,41.33031712057549
515,62.42328237268404
516,63.02877870253084
517,57.98146343957764
518,58.95288255220687
519,36.78213643433759
520,50.6726871988477
521,36.228538991925305
522,44.98256621581284
523,48.55950212465119
524,52.25433465295471
525,37.059668633473336
526,60.40850569338032
527,42.08140031592978
528,54.89496314379314
529,45.42670917962991
530,55.85279801682409
531,55.68103847195944
532,79.70113679266389
533,50.83122847377133
534,69.30885026248846
535,55.306363517903954
536,67.37930214129833
537,55.01387835869741
538,52.22064492773439
539,50.080806914400746
540,42.84421456456912
541,53.503144319802594
542,52.50914765703754
543,38.17585940748511
544,58.70398888279189
545,47.08201682101004
546,53.579101858394864
547,45.7535166065181
548,42.83082587669603
549,58.4621795781437
550,55.26056336760346
551,52.90277739135723
552,64.49827339510462
553,64.7221903504539
554,47.66647801432715
555,60.978514168723486
556,48.49917428438668
557,44.364492380624
558,59.11416133300285
559,48.76796357387138
560,45.654967969826245
561,78.93828753510519
562,60.938319474697344
563,60.62951218172442
564,40.43364767647872
565,63.012323593128095
566,62.23062192904821
567,48.02179983588867
568,73.58644517861592
569,73.1449572209493
570,58.137228912476566
571,56.28793344266014
572,52.98179680721631
573,54.14301988818945
574,38.18539545808482
575,75.11193243234419
576,47.28122218468343
577,57.89803830282472
578,79.4453891677846
579,61.67434178600262
580,52.765472919347815
581,65.84696066151955
582,65.57758072432597
583,62.69404536411509
584,56.310617722675744
585,51.00067312306608
586,67.91883928181079
587,57.19270809292111
588,58.63663273590559
589,50.29705252456512
590,51.41876554659626
591,55.47124595124682
592,48.41178678952507
593,62.45957069110708
594,51.695388037327504
595,73.83722474252922
596,40.12438310213387
597,27.812835308141512
598,41.9514899730244
599,62.38731992842513
600,64.06404173686867
601,69.74921374104925
602,46.33046902092945
603,60.571351874300014
604,65.52726439647552
605,51.42698334252782
606,71.84149685846002
607,67.65212948463392
608,39.95933349149629
609,50.4176903437858
610,74.82101636526124
611,46.78999515489035
612,45.54813070402248
613,64.73698377063731
614,65.55338468527684
615,71.1147705450717
616,59.36557262091141
617,65.5484203544355
618,36.37083555962687
619,83.02387140087318
620,48.14039426420655
621,64.46508530656574
622,51.10667617453757
623,87.51208779378736
624,59.4122374325592
625,64.65125270779477
626,55.927673275147534
627,75.08840145245806
628,55.57254428743472
629,73.22783434733516
630,88.86352186360163
631,66.05965686469368
632,68.07405753322935
633,65.0066709318188
634,75.36189800728957
635,64.22811557946436
636,74.56813844178949
637,98.83662886645004
638,82.29801988578751
639,78.12470526976496
640,45.7260608100328
641,48.26080321691959
642,55.58206933398149
643,68.55496340411817
644,52.6026869974492
645,61.63328190578119
646,71.43225579242687
647,54.06200320903619
648,62.16120694332058
649,61.1126505618108
650,53.86524852056173
651,81.78256174069014
652,68.7784897437181
653,74.66240883698629
654,76.98218623474072
655,75.57902456416275
656,68.8706269336259
657,51.803122203969686
658,55.0540352459508
659,47.65664034058282
660,44.24777259940151
661,88.34899803608923
662,47.10557929298244
663,62.07117374121095
664,53.46646949443093
665,64.96692656704778
666,67.83950231926501
667,56.30706617302727
668,64.63084333852632
669,67.23215645228454
670,92.4007882314852
671,68.99080496912647
672,66.31762843169098
673,83.80597127263485
674,65.88660960618377
675,71.81871608592962
676,66.04798494920368
677,74.25592966052005
678,81.97553464100812
679,79.86050037770445
680,61.756296549925466
681,75.3994800210711
682,80.63106020835104
683,86.9719693710086
684,90.81983785391029
685,82.14934992803843
686,109.9357038510994
687,87.653887145437
688,98.60839801354275
689,98.35809600917214
690,104.12211213602568
691,90.66537806001242
692,99.9207309034653
693,80.66927141094376
694,89.75506672909658
695,75.4869508097088
696,103.66088998661084
697,73.03178109846873
698,112.672367405654
699,109.71605198950564
700,85.46990363042089
701,102.71027128331576
702,102.91914762622632
703,104.29426684705832
704,95.1522580263816
705,114.91191646219676
706,107.6137172094133
707,120.26709861140814
708,106.88712621006678
709,111.58338009396306
710,116.40153191457505
711,100.6181629310656
712,106.80041546992491
713,137.03441619490158
714,123.63548696826358
715,125.29910356790673
716,128.9080115907606
717,156.30624209155758
718,117.12792591413192
719,123.96230263102684
720,166.18856885291868
721,137.8063838588909
722,154.60094638803466
723,152.7052496289491
724,120.99503535665542
725,142.26825926248762
726,135.89223372138048
727,149.53780474417064
728,139.67275046393232
729,126.80709966506284
730,160.81006740022508
731,187.17818875621745
732,194.6322706864355
733,175.3696686013801
734,145.1496022219037
735,161.89552554553927
736,212.4205739569584
737,185.9936222638836
738,196.15573376452627
739,166.9191879785876
740,240.0673538581168
741,248.6039633603048
742,191.15365528480032
743,188.50635098238928
744,182.34327817592245
745,212.419695107548
746,222.67122513118088
747,199.58048179090213
748,210.49394898962987
749,175.41418694350702
750,183.58782825033649
751,189.7024818537808
752,238.26084577275296
753,259.4124061428709
754,191.23457802533173
755,240.55944243393003
756,226.7002650502786
757,229.1398527732204
758,226.97852323218143
759,261.9601454574725
760,179.39428120855757
761,260.3157409799573
762,249.0408205730135
763,234.42352916973584
764,253.82553566346263
765,262.47930752203524
766,277.7207405675904
767,235.45812307429733
768,283.67248006717125
769,273.57153199638907
770,297.3909527614952
771,293.91787885151604
772,268.5694175784156
773,286.5628952456286
774,314.51844583201483
775,262.9442629215094
776,299.3804700061661
777,275.740652578851
778,249.35856335300775
779,272.75067999086866
780,303.971595851765
781,259.46545484226544
782,288.6763679250975
783,274.6293182312831
784,296.4660801468752
785,278.44998733899484
786,306.81175945459603
787,241.7741421061955
788,290.7078018027812
789,283.1064996212327
790,333.7869528212445
791,279.1694574827896
792,279.7570718386816
793,307.5219065393769
794,343.9630946411658
795,323.4508406357332
796,308.61234200361883
797,337.2673171534781
798,339.0146191019527
799,369.32701061353407
800,346.61458162938766
801,361.1472513543788
802,328.20325273330616
803,386.6312970398379
804,344.82807567912846
805,377.8594703392856
806,368.4445342300533
807,380.5979129863065
808,250.68577065851537
809,352.30454665178667
810,343.10644500806274
811,276.27937157834936
812,404.8993315150689
813,424.0512130001744
814,371.8091722915688
815,377.5233219884464
816,347.3699911815755
817,434.56355317371344
818,369.6064187060461
819,391.4391366334894
820,399.8158655797399
821,384.21023938822094
822,435.0835386114367
823,411.5539957637853
824,444.5312946317144
825,481.8163550158897
826,435.337994278082
827,507.6831502411878
828,435.254788076005
829,496.25879486035774
830,527.1614144363548
831,500.0547420389127
832,564.2310309662813
833,504.6937278194655
834,530.4010517670064
835,549.926234529693
836,544.2657918171857
837,496.31887379280175
838,568.1385299640477
839,566.4128971267585
840,527.0496308259831
841,492.21622369051926
842,552.1083982646827
843,512.1842734489421
844,504.078415046549
845,487.458546076573
846,521.5853846534618
847,587.7532212692672
848,582.1433000936744
849,557.350870690135
850,610.6978158290999
851,497.0149269498995
852,538.0221386251526
853,549.6447380290806
854,565.1513661651439
855,612.0706192702778
856,624.3313433022148
857,622.1051641944211
858,657.4448092106127
859,597.5955239643957
860,654.8574116751089
861,598.0875185637866
862,598.3950644726766
863,619.8049425976053
864,690.384308720374
865,648.8511347865866
866,590.667514573555
867,653.6296660864122
868,714.4121544168546
869,696.4387876954702
870,702.6802896794001
871,628.7536613134239
872,658.2543865745992
873,552.965098553124
874,604.9244329970114
875,641.904911245158
876,723.5424139602054
877,706.9064027659999
878,766.8975691078531
879,679.9968954100481
880,667.8561861831298
881,736.087367414287
882,709.4817225176428
883,699.4123829254403
884,691.3990548446835
885,645.2043537424685
886,573.60944600185
887,592.1117351996404
888,657.6650500734296
889,756.0309257373882
890,665.3824998268536
891,671.9853848606062
892,642.0829341491844
893,706.8373599017837
894,687.2015023468604
895,714.4401535971923
896,675.9951298415224
897,656.9921175973885
898,667.6194463734178
899,727.1909322878226
900,685.485000102039
901,691.5972074723352
902,755.6167669269998
903,613.0952648795969
904,718.8157145802526
905,702.5435118592394
906,704.6759994401767
907,629.1164967875575
908,646.8492481249008
909,745.5500387649395
910,779.0952882047366
911,678.4389548450522
912,698.1358791078408
913,824.6698452560648
914,728.4654131315439
915,728.9558663162825
916,802.5639271940097
917,768.4412352729669
918,647.6977609178122
919,795.9843101988741
920,768.5247143455443
921,784.3034450958521
922,741.0041674137672
923,737.1788846189667
924,778.6870824390645
925,837.5673632641539
926,864.380857801302
927,920.300157118944
928,807.3332727444778
929,806.4852092079074
930,866.6371879932991
931,794.8074939615612
932,713.4672900359652
933,768.2446628564311
934,827.1167032363093
935,774.3853402759638
936,828.2549302076317
937,779.4413405821324
938,842.6666621854457
939,668.1666684858454
940,766.8026402732008
941,764.4661275041608
942,746.8106581920663
943,750.9965801247847
944,780.5840041154349
945,830.2665306985978
946,766.0706289414977
947,833.6334328744346
948,842.8259926104593
949,843.7948324462029
950,859.6453381762664
951,776.454660630098
952,871.914414925767
953,877.0942045891991
954,842.7685428393638
955,916.428852874796
956,898.5805876938722
957,925.158682785562
958,854.3260635282038
959,918.466671370122
960,781.4473505214072
961,897.6081047388361
962,881.1208486567193
963,826.6927237518926
964,904.2130871896136
965,770.4666406443307
966,844.2737359093976
967,810.0515347026738
968,871.8606127756581
969,879.3514599698351
970,910.1021321321848
971,941.8532212312628
972,824.5134040655772
973,957.9302065489074
974,962.4019542992748
975,826.3115968026821
976,880.5573826917798
977,959.5048043265878
978,889.1840402959991
979,805.6474436590721
980,786.5384605591348
981,802.1318748239754
982,921.8309161212134
983,791.395314857657
984,886.0380442799604
985,899.5446622310708
986,936.2440317547204
987,963.858039727044
988,916.731265350298
989,839.0030188406084
990,879.4812220631761
991,877.2811867960299
992,957.5718219359348
993,804.1140026540157
994,890.2038814949391
995,1028.309437819347
996,809.335798531817
997,913.4839622314306
998,840.770104513581
999,955.696166155019
1000,945.4542581299148
1001,914.5453641115694
1002,905.5445762506826
1003,918.9897904566574
1004,1096.241699344546
1005,974.4423241828194
1006,951.8180725405628
1007,1016.2290149983548
1008,954.382467478946
1009,987.9403860640632
1010,894.1504532635663
1011,897.0978972368772
1012,1003.4860353481428
1013,913.9773522160388
1014,898.0276507312581
1015,976.9865107487572
1016,977.845549386253
1017,1080.718801698686
1018,1022.3251505811518
1019,910.0822542567196
1020,908.808538531909
1021,1027.107126829098
1022,1055.0620862705398
1023,980.9149149174692
1024,942.1480712181112
1025,932.8542025064356
1026,995.6215827636968
1027,1015.0396418183882
1028,1013.9349762024368
1029,1090.3626084134914
1030,1009.2244181465616
1031,1053.4096117107913
1032,1009.2348887649108
1033,1061.896473066602
1034,948.5949300651042
1035,1114.130758094967
1036,1036.8724335717952
1037,1045.988955605509
1038,979.5568861075284
1039,1013.3074552294296
1040,1164.4617302554866
1041,1078.664698470656
1042,1062.246484662315
1043,1014.511756126628
1044,1132.873089869218
1045,1050.50891517761
1046,893.3656702724405
1047,979.8600967116128
1048,943.2183308813244
1049,1040.5206448938902
1050,1016.9508606108446
1051,1021.0961030469258
1052,1062.5567367700437
1053,1032.3478590005957
1054,1025.2826281478308
1055,1076.9164047388078
1056,1113.8040090489196
1057,1059.5141504822757
1058,1065.570968637923
1059,1108.8629370841852
1060,1063.0417172577374
1061,1068.1684517868175
1062,1153.5231916367868
1063,1054.6676949996515
1064,1033.9457364175696
1065,1041.961308075201
1066,1061.8776399993926
1067,1037.4166091137522
1068,1085.195581244605
1069,1074.075592482315
1070,1048.6800836391951
1071,1010.3178064231392
1072,1038.1734418643905
1073,1033.4908941312617
1074,997.8343832943576
1075,954.8948214140634
1076,1063.6875728283628
1077,983.966703814334
1078,1118.4362255278572
1079,1066.97063824175
1080,1092.756030084084
1081,1070.966911716131
1082,1116.9764938074898
1083,1124.0129645315246
1084,1078.025776176476
1085,1054.4029818358038
1086,1075.5180025529494
1087,1175.5412002701012
1088,1121.4684926909554
1089,1044.8203237711998
1090,1075.6554218956474
1091,978.3347536077144
1092,1062.8493692475292
1093,966.3302211828342
1094,1015.7211047090246
1095,1080.718533141153
1096,972.9452615359916
1097,993.3337210513168
1098,1061.4545137075852
1099,1109.5924351085368
1100,1111.4311599124217
1101,1083.4104362961373
1102,1126.8113597416634
1103,1080.120584405205
1104,1104.7738261517954
1105,1056.4359197667554
1106,1044.9969222129312
1107,1112.4552516628733
1108,1044.8935950718528
1109,1029.5514320662642
1110,1055.1668851309432
1111,1075.203421793643
1112,1116.412286179633
1113,1062.3966027742565
1114,1093.5658598974285
1115,1190.977529613275
1116,1111.3267828604085
1117,1099.76890200528
1118,1117.9683711746245
1119,1178.5332299964532
1120,1123.4294376495836
1121,1183.8804531518117
1122,1066.6653813634478
1123,1023.6676051653424
1124,1091.992300355506
1125,1127.109097660629
1126,1072.8072432154668
1127,1024.8551431252322
1128,1110.647060029606
1129,1074.4599430253113
1130,1077.8202055128609
1131,1060.951833106199
1132,1178.789666579599
1133,952.6483090954324
1134,1090.313508517472
1135,1017.1821766047576
1136,1199.9733114632184
1137,1086.124426251323
1138,1047.4440678125336
1139,1133.3664667011058
1140,1121.4374508344551
1141,1137.670421576323
1142,1155.8350036878446
1143,1114.8707989613115
1144,1105.703927248706
1145,1156.753238895623
1146,1130.5438163789088
1147,1076.7999935724831
1148,1115.361041550104
1149,1052.9512913676224
1150,1022.6890436454572
1151,1102.224485522899
1152,1078.9101302403442
1153,1207.3514331934466
1154,1115.4008696139924
1155,1149.4357972040266
1156,1081.421285679994
1157,1142.2200413269402
1158,1157.39793729731
1159,1151.0830470715257
1160,1142.2971308167384
1161,1162.861983333333
1162,1036.0201129030925
1163,1036.9473822205834
1164,1036.371796330017
1165,1164.2495785507426
1166,1159.0518286595525
1167,1196.4231585083749
1168,1207.8760799232853
1169,1196.4664908631746
1170,1250.48698231634
1171,1139.5209286490967
1172,1230.9119263305697
1173,1171.2598741570798
1174,1211.2690930420235
1175,1194.9245150695908
1176,1244.885769304932
1177,1286.353391277655
1178,1210.0632798916092
1179,1200.8188462182252
1180,1158.1872302748827
1181,1170.1110735787586
1182,1115.1240773261302
1183,1231.9753694259389
1184,1231.5220672458206
1185,1222.8434713668073
1186,1086.0127431940616
1187,1158.4596726369068
1188,1229.2972270025505
1189,1125.0457858732575
1190,1189.1453884893178
1191,1160.615219757295
1192,1269.1109595330124
1193,1225.3826871570031
1194,1119.184443514593
1195,1152.9100094553223
1196,1124.1464440433867
1197,1174.5834434756052
1198,1158.1969803738286
1199,1179.796419032812
1200,1206.3531991262932
1201,1211.3094332104354
1202,1314.8309539971624
1203,1189.134053988778
1204,1160.515756585213
1205,1171.8059554611566
1206,1227.657046732979
1207,1217.8884307243302
1208,1173.8881273741033
1209,1109.217585825315
1210,1287.1990034562664
1211,1184.6244857469642
1212,1186.903000617373
1213,1216.5155865203646
1214,1115.1751875715283
1215,1167.4072553210672
1216,1157.7171782896794
1217,1129.1006785100396
1218,1296.0990148638496
1219,1108.8755757422869
1220,1139.5534760047112
1221,1079.4692686093774
1222,1123.854149643085
1223,1095.4911543356384
1224,1109.1457947800577
1225,1173.918707494309
1226,1186.747151514203
1227,1141.3329492271475
1228,1267.9772937924429
1229,1291.2950671384467
1230,1209.9789426063
1231,1144.5282798250723
1232,1211.4809335523385
1233,1213.5355490696204
1234,1148.9822519360496
1235,1103.393677232262
1236,1311.6711037395248
1237,1183.8345374526946
1238,1325.8268973024626
1239,1186.1978567727283
1240,1266.6321238987898
1241,1273.2427542678297
1242,1204.040174969692
1243,1133.0099193233095
1244,1198.6125155536586
1245,1217.1872165229306
1246,1242.3376227815857
1247,1165.6331520201534
1248,1257.1695820291516
1249,1245.647604609211
1250,1200.6324215454504
1251,1055.070321617718
1252,1265.875382286839
1253,1172.819367149584
1254,1188.5269037462915
1255,1230.301277139426
1256,1167.747028431566
1257,1208.343915795232
1258,1269.6393100217276
1259,1205.71994763038
1260,1168.361695494537
1261,1232.5811270159456
1262,1342.3069137978218
1263,1244.3031339153126
1264,1274.8522612614415
1265,1262.512875430324
1266,1237.0467244310662
1267,1329.7918399674747
1268,1312.7529005380422
1269,1304.7496616492274
1270,1394.777261226044
1271,1348.0780663575867
1272,1321.376772179899
1273,1184.523670151623
1274,1173.0021782633205
1275,1286.0503116145924
1276,1169.92337364331
1277,1158.7918976917274
1278,1220.4710087106305
1279,1233.293258412093
1280,1352.6595345044032
1281,1201.639173847434
1282,1223.900853119148
1283,1161.0307929809182
1284,1269.4182646394206
1285,1270.2053524910343
1286,1285.7355502751625
1287,1279.1596640300734
1288,1286.961465814609
1289,1321.369871891302
1290,1250.1378927242386
1291,1255.809709673165
1292,1267.6201484279322
1293,1245.8621882453806
1294,1076.0885735456377
1295,1237.4106269769522
1296,1077.5230152337524
1297,1250.4095776263184
1298,1242.6643868399378
1299,1262.7656077136787
1300,1154.3178165321194
1301,1240.468461292166
1302,1163.0432576550263
1303,1205.3621504562911
1304,1209.344115553755
1305,1177.2995592737475
1306,1167.5312590083374
1307,1152.736337658336
1308,1068.5633751653122
1309,1191.5667333327654
1310,1181.7732244780882
1311,1263.1811113271067
1312,1269.9407768144729
1313,1193.2329142368526
1314,1178.783735198842
1315,1309.173535202571
1316,1190.50301121059
1317,1245.513613833678
1318,1219.6486088718325
1319,1168.3282200501762
1320,1252.332840583609
1321,1227.6261586550206
1322,1111.180892302409
1323,1268.6394442925596
1324,1284.8862279261623
1325,1137.262200743639
1326,1349.9515138292943
1327,1274.1657707807046
1328,1277.1213720437568
1329,1166.3348076750697
1330,1234.3597762607003
1331,1176.1564869874785
1332,1218.3745262710738
1333,1156.8250312806174
1334,1179.544592889853
1335,1259.6745503874029
1336,1294.144937409897
1337,1200.9893901340506
