X,Y,Z
0.0,0.0,1.0
2.9652344407203476e-07,-1.7347270836234712e-07,0.9999999217551166
4.639864012920848e-06,-2.7155978586998664e-06,0.9999987741920623
2.2968583763774195e-05,-1.3448877331339573e-05,0.9999939245343937
7.097250965953044e-05,-4.1575473241315514e-05,0.9999812037271019
0.00016938215468372228,-9.926899378336955e-05,0.9999550847651678
0.0003432937387353894,-0.00020128646498286524,0.9999088525096497
0.0006215290840990756,-0.0003646000806715294,0.9998347651582307
0.0010360296602851707,-0.0006080483230069376,0.999724207537163
0.0016212840530358094,-0.0009520060458546568,0.999567836381538
0.00241378813229155,-0.0014180731133519601,0.9993557177708177
0.0034515371939140465,-0.002028781185972034,0.9990774568865589
0.004773549349959937,-0.002807318246407586,0.9987223202592632
0.006419419442301138,-0.0037772704575927633,0.9982793506712851
0.008428902754386824,-0.00496238094518232,0.9977374748827325
0.010841527795942246,-0.006386325096806924,0.9970856043472893
0.0136962374353996,-0.008072501970423515,0.9963127290848969
0.017031057654856272,-0.01004384140407967,0.9954080048782226
0.020882793202355532,-0.012322626419410853,0.9943608339598529
0.02528674941628494,-0.014930330511189409,0.9931609393571389
0.030276479496687807,-0.017887469415244422,0.991798433061632
0.03588355649828271,-0.02121346694707106,0.9902638781900374
0.042137369319986434,-0.024926534503448575,0.9885483453036227
0.04906494196573557,-0.02904356381938574,0.9866434630530113
0.056690775351401705,-0.033580032572712616,0.9845414633152944
0.06503671093259601,-0.03854992242863773,0.9822352209903938
0.07412181542815793,-0.043965649116589414,0.9797182886236104
0.08396228591412294,-0.049838004131660146,0.9769849260212874
0.09457137456296572,-0.05617610765297323,0.9740301250265236
0.10595933230291285,-0.0629873722712901,0.9708496296218698
0.11813337067212017,-0.07027747711817775,0.9674399515259391
0.13109764114251152,-0.07805035198905477,0.9637983814508645
0.14485323118807228,-0.08630817105243532,0.9599229961875382
0.15939817637239354,-0.09505135573768939,0.9558126616855629
0.17472748773026292,-0.10427858639363893,0.9514670322948487
0.19083319371809643,-0.11398682231030823,0.9468865463357908
0.2077043960080059,-0.12417132969614772,0.9420724181649548
0.22532733840029925,-0.13482571720304976,0.9370266269032089
0.243685488129207,-0.14594197859147653,0.9317519019932322
0.26275962883663123,-0.15751054212801693,0.9262517057533317
0.28252796448871054,-0.16952032630769295,0.920530213094502
0.3029662335099999,-0.1819588014933342,0.9145922885676605
0.3240478324100558,-0.1948120570643393,0.9084434609079888
0.34574394817722615,-0.20806487366714216,0.9020898952433157
0.36802369871443646,-0.22170080015970428,0.8955383631334733
0.3908542805917728,-0.23570223484234995,0.888796210607559
0.41420112339064746,-0.2500505105672632,0.8818713243660339
0.43802804991435607,-0.2647259833189684,0.8747720963145963
0.4622974415398066,-0.27970812385810806,0.8675073865967565
0.48697040798522734,-0.2949756120208436,0.8600864852920486
0.5120069607686424,-0.31050643326619043,0.8525190729468127
0.5373661896319135,-0.32627797706361383,0.8448151801044789
0.5630064412051359,-0.3422671367131962,0.8369851460022869
0.5888854991861984,-0.3584504101907055,0.8290395766013721
0.6149607653102905,-0.3748040016098722,0.8209893021171506
0.6411894403841469,-0.3913039228942,0.8128453342169448
0.6675287046598476,-0.40792609525063195,0.8046188230517632
0.6939358968229397,-0.4246464500373802,0.7963210142891894
0.720368690869702,-0.44144102861825296,0.7879632063142958
0.7467852701483247,-0.4582860807957839,0.779556707765526
0.7731444978388247,-0.47515816141549444,0.7711127955724677
0.7994060831464613,-0.4920342247335924,0.7626426736624646
