X,Y,Z,VX,VY,VZ
-3.8581091402339402,0.4372549314727828,1.557628070426644,3.5177411248353723,-1.3276358987345285,1.4009866777171809
-3.822731475721958,0.42448324882800914,1.5716383233579425,3.5585841955201833,-1.2260516592761395,1.4010484684846232
-3.786920313693394,0.41274780716388465,1.5856487772503156,3.604566343359076,-1.120297715896422,1.4010312597714494
-3.7506206748314077,0.40209285733562583,1.5996587622279719,3.6563871645060297,-1.0098777399569938,1.4009579315392087
-3.713771118385505,0.39256718760581333,1.6136678035839507,3.7146402321401024,-0.8943798655249822,1.4008447057541298
-3.676304776089347,0.3842233002759171,1.6276755572308925,3.7798183422405787,-0.7734724510935759,1.400701551119328
-3.63815033411962,0.37711663029764664,1.641681749156596,3.8523186595573256,-0.6468999218849822,1.400532579283865
-3.5992329640944387,0.371304805058403,1.655686118798969,3.9324477637756967,-0.5144786927371043,1.4003364325286682
-3.5594752041089137,0.36684694453490996,1.669688366255305,4.020426595876721,-0.37609317157256217,1.4001066629293024
-3.5187977908063433,0.3638030010092702,1.6836881032404933,4.116395304691788,-0.23169184345144656,1.3998321029956007
-3.477120443482753,0.36223313754155945,1.697684807709064,4.220417993652501,-0.08128343520666514,1.3994972277881492
-3.43436260122295,0.3621971443931582,1.7116777820557778,4.332487367735467,0.0750668393377023,1.3990825085116287
-3.390444114066313,0.3637538925949859,1.7256661148094872,4.4525292806016,0.23724095356445107,1.3985647575850126
-3.345285889199979,0.3669608238548017,1.739648645735156,4.580407181930903,0.4050716616790748,1.3979174651886193
-3.2988104931779656,0.37187347599773807,1.753623934258656,4.71592646495149,0.5783460117416335,1.3971111272880237
-3.250942711163763,0.37854504313425746,1.7675902311292653,4.858838714164198,0.7568087781165163,1.3961135651348198
-3.2016100641949787,0.3870259697496628,1.7815454532344792,5.008845853261359,0.9401658133381801,1.3948902362442455
-3.1507432854675392,0.39736357790938814,1.7954871614820624,5.165604193241251,1.1280873193948449,1.3934045368496566
-3.0982767566380414,0.40960172677416723,1.8094125416639535,5.328728380716673,1.32021103842818,1.3916180958338635
-3.0441489051418635,0.42378050361931446,1.823318388216919,5.497795246418942,1.5161453628505865,1.3894910601373203
-2.988302563525256,0.4399359455522726,1.8372010907946719,5.672347553896807,1.7154723648794479,1.3869823716431655
-2.9306852917896666,0.45809979112253146,1.8510566235661758,5.851897648409666,1.9177507454876437,1.3840500355391323
-2.8712496637458584,0.4782992610182235,1.8648805371550274,6.035931006016582,2.1225187027720533,1.3806513801562963
-2.8099535183764908,0.5005568670433866,1.8786679531345312,6.2239096828592,2.329296719737889,1.3767433082846985
-2.7467601772045604,0.5248902485702696,1.8924135609933925,6.415275664640589,2.5375902715011174,1.3722825399658047
-2.681638628666404,0.5513120356606296,1.9061116174866477,6.609454116297993,2.746892451906759,1.3672258467618412
-2.6145636804867785,0.5798297380503767,1.9197559482867197,6.805856531871134,2.956686519564858,1.3615302775019713
-2.54551608105428,0.6104456591916742,1.933339951849319,7.003883784565442,3.166448363303412,1.3551533755053273
-2.4744826107953917,0.6431568345465429,1.946856605408913,7.202929077009463,3.3756488870375136,1.3480533872809188
-2.4014561445446225,0.6779549933264098,1.9602984730186481,7.402380791708221,3.583756314056548,1.3401894627043627
-2.3264356859095363,0.7148265428714227,1.9736577155493493,7.601625241690347,3.790238410727172,1.33152184667151
-2.2494263746279213,0.7537525748640821,1.986926102562515,7.800049321351242,3.994564629614416,1.3220120622288847
-2.1704394679159797,0.7947088925709558,2.000095025971925,7.997043057489995,4.196208172018558,1.311623085181026
-2.089492296804739,0.8376660583070705,2.013155515408782,8.192002060542327,4.394647969930132,1.3003195101746343
-2.0066081984635726,0.88258946031672,2.026098255205009,8.384329876007389,4.589370587400781,1.2880677082596266
-1.9218164255082018,0.9294393982652129,2.0389136029095853,8.573440236070141,4.779872041331824,1.2748359759270111
-1.8351520332914872,0.9781711865356031,2.0515916092526503,8.758759211418624,4.965659541679698,1.2605946756236148
-1.7466557461753833,1.0287352745243818,2.0641220394720876,8.939727263255463,5.146253151077744,1.2453163677437133
-1.6563738037813387,1.081077383130738,2.076494395917483,9.11580119550526,5.3211873638758815,1.2289759340974447
-1.564357788218147,1.135138656633011,2.088697941846075,9.286456007215826,5.490012604596261,1.2115506928561615
-1.470664433284306,1.1908558291470808,2.100721726325616,9.451186645155353,5.652296645806821,1.1930205049745517
-1.3753554166439468,1.2481614048602743,2.112554610158769,9.609509656603473,5.807625945410838,1.1733678720897072
-1.2784971359733475,1.3069838512355654,2.124185292743947,9.760964742338167,5.955606903354401,1.1525780258969505
-1.180160470077111,1.367247804379632,2.1356023397872335,9.905116209816725,6.095867037749923,1.1306390090026157
-1.0804205259712183,1.4288742857694379,2.1467942117802545,10.041554326552145,6.228056080417241,1.1075417472536182
-0.9793563729313348,1.4917809295313167,2.1577492931587314,10.16989657368443,6.351846991841571,1.0832801135438743
-0.8770507645047947,1.555882219466493,2.1684559220564426,10.289788799746258,6.466936895547976,1.0578509830976617
-0.773589849483403,1.6210897350177778,2.1789024205694623,10.40090627462428,6.573047931893473,1.0312542802297062
-0.669062872836244,1.6873124053708963,2.189077125445321,10.50295464371463,6.669928031275411,1.0034930165822695
-0.5635618675993617,1.7544567708853611,2.1989684191119823,10.595670782273935,6.75735160675741,0.9745733208389431
-0.45718133872152045,1.8224272510483328,2.2085647609612895,10.678823549964662,6.835120166111723,0.9445044599154393
-0.3500179398631569,1.8911264181462304,2.217854718801735,10.752214445595786,6.9030628432788905,0.9132988516271472
-0.2421701441469586,1.9604552758480205,2.226827000395294,10.815678162058207,6.961036849244344,0.8809720688335362
-0.133737909858485,2.0303135418941163,2.2354704849930513,10.86908304145495,7.008927842331664,0.847542835059523
-0.024822342093942407,2.100599934085657,2.243774254784472,10.912331430426475,7.0466502179131645,0.8130330115935366
0.0844746486456538,2.1712124587675943,2.2517276261749934,10.945359935670677,7.074147317537161,0.7774675760626117
0.19405068991710372,2.242048701000516,2.2593201808067946,10.96813957965797,7.091391557472301,0.7408745924841573
0.3038032918551643,2.3130061156146127,2.2665417962374246,10.98067585654108,7.098384476668857,0.7032851727947731
0.41363019175337534,2.3839823183407454,2.273382676191144,10.98300868825989,7.0951567041369294,0.6647334298557179
0.5234296977063311,2.4548753762119793,2.279833380297672,10.975212280841141,7.081767845741606,0.6252564219354336
0.6331010303163005,2.5255840964304377,2.2858848532331626,10.957394880892913,7.058306290415095,0.5848940886687923
0.7425446614657893,2.5960083128933418,2.291528453178159,10.929698432294181,7.024888935785803,0.543689178493191
0.851662649157559,2.666049169572177,2.296755979507271,10.892298133079194,6.981660833224369,0.501687167561654
0.960358967425055,2.735609399939785,2.3015596996254013,10.845401892516612,6.928794752306599,0.45893617013256516
1.0685398303139992,2.8045936016387683,2.305932374865218,10.789249688383874,6.86649066469349,0.4154868404364984
1.1761140089382858,2.8729085055861776,2.3098672853607116,10.724112824436,6.794975147427966,0.37139226601966313
1.282993140610948,2.940463238707856,2.3133582538115447,10.650293088069782,6.714500705648893,0.3267078525644487
1.3890920290533355,3.007169579497396,2.3163996680530117,10.56812180818249,6.625345014721688,0.2814912001865726
1.4943289346833204,3.072942205593135,2.3189865023463376,10.477958813225602,6.527810081786157,0.23580197120933244
1.598625853985335,3.13769893256794,2.321114337304117,10.380191289453622,6.422221326721278,0.1897017494145392
1.701908786963923,3.2013609431257315,2.3227793783656407,10.275232539367313,6.3089265825265475,0.14325389077032447
1.8041079916822946,3.263853005898686,2.32397847273688,10.163520640352477,6.188295015120943,0.09652336563594144
1.9051582248888161,3.3251036830398073,2.324709124709915,10.045517003512971,6.060715962558124,0.04957659244320656
2.0049989677322095,3.3850455258044563,2.3249695092765505,9.921704832699142,5.926597693659257,0.002481262855035027
2.103574635568581,3.443615257315565,2.324758483950907,9.792587483730827,5.786366086062152,-0.044693841599419804
2.200834770861154,3.500753941706152,2.3240755987157464,9.658686723815421,5.640463223687945,-0.09187904141252412
2.2967342181754598,3.5564071388337943,2.322921104007306,9.52054089116087,5.489345913624287,-0.1390039595092296
2.3912332802716563,3.6105250437609904,2.3212959566534006,9.378702954783254,5.333484122425584,-0.1859977301812905
2.484297854295586,3.663062610195434,2.3192018236795757,9.233738474509714,5.17335933183057,-0.23278921654445162
2.575899547071282,3.71397965708486,2.3166410838980616,9.086223461175893,5.009462813896062,-0.27930723651903056
2.666015768495929,3.7632409575599355,2.3136168271943203,8.936742137018594,4.842293825548625,-0.32548079733338064
2.754629802040246,3.810816309420131,2.3101328514259247,8.785884596262948,4.672357722552177,-0.37123933855076374
2.8417308513552175,3.8566805863560325,2.3061936568485732,8.634244365905001,4.5001639928935555,-0.4165129836190977
2.9273140619880627,3.9008137691028493,2.3018044379839697,8.482415866688612,4.32622420958402,-0.4612327999441139
3.011380517208572,3.943200955718801,2.2969710728443755,8.330991774277607,4.151049902878686,-0.5053310674854132
3.0939372069483824,3.983832350182933,2.291700109428576,8.180560280622979,3.9751503519123164,-0.5487415558758417
3.174996968854936,4.022703228506394,2.2859987494040293,8.031702255524399,3.79903029575184,-0.5913998100639712
3.254578400461692,4.059813881551126,2.2798748288899997,7.884988308387285,3.6231875638668507,-0.6332434444796129
3.3327057414773567,4.095169533750598,2.2733367962563866,7.740975750174204,3.4481106260156267,-0.6742124457226901
3.4094087251951537,4.1287802369262865,2.2663936868530823,7.600205455551769,3.274276061549582,-0.7142494837749824
3.484722398024907,4.1606607383944105,2.2590550945845678,7.463198625231653,3.102145948133236,-0.7533002317353086
3.5586869061491875,4.190830322556881,2.251331140244565,7.330453448507351,2.9321651698826354,-0.7913136940775662
3.6313472483061524,4.219312625170739,2.243232436525469,7.20244166598524,2.764758644919188,-0.8282425434321832
3.70275299370027,4.246135419490233,2.23477004961738,7.079605032510701,2.6003284723417233,-0.8640434658904774
3.772957964043587,4.2713303734756565,2.22595545731145,6.962351680289261,2.4392509986147637,-0.8986775148323156
3.8420198787291566,4.29493277726325,2.216800503522336,6.851052382202358,2.2818738033739008,-0.9321104732768952
3.9099999621383397,4.316981240090119,2.2073173491445623,6.746036715318422,2.1285126046485834,-0.96431322475657
3.9769625120845467,4.337517355868517,2.197518419157482,6.6475891245983085,1.9794480835006756,-0.9952621327139739
4.042974428394713,4.356585336603654,2.1874163458936984,6.555944886796274,1.834922628081755,-1.0249394284221442
4.108104700630999,4.374231612849069,2.1770239083856273,6.471285974555087,1.6951369971054835,-1.0533336074278803
4.17242385395417,4.390504400393864,2.1663539677050454,6.393736820696738,1.5602469027384231,-1.0804398345182147
4.236003352131025,4.405453232375944,2.1554193982103405,6.323359982707675,1.4303595129069337,-1.1062603572100196
4.298914956687739,4.4191284560153505,2.1442330146162285,6.2601517074189825,1.3055298730211253,-1.1308049277628123
4.361230041210678,4.431580693161995,2.13280749480079,6.204037395881717,1.1857572471163038,-1.1540912337145839
4.423018859797194,4.442860263851809,2.1211552982644566,6.154866968436274,1.070981378410581,-1.1761453369409405
4.484349768658021,4.453016572065652,2.1092885801558507,6.112410129977993,0.9610786692801419,-1.1970021212372202
4.545288399873344,4.462097452884988,2.0972191007791463,6.076351535416565,0.8558582806509911,-1.2167057484238768
4.605896786304243,4.47014848023851,2.084958130497804,6.046285855331117,0.7550581508079641,-1.2353101229749543
4.666232436661923,4.4772122344341145,2.0725163499493333,6.021712741818805,0.6583409336203203,-1.2528793651697026
4.726347359736332,4.48332752867012,2.0599037454860243,6.002031694540725,0.5652898561846944,-1.2694882927673494
4.7862870367859625,4.488528593719792,2.0471294997562297,5.986536826960036,0.475404495884894,-1.2852229112050155
4.846089341091442,4.49284421998405,2.0342018773410744,5.974411532777138,0.38809647686823445,-1.3001809123188157
4.905783403674086,4.496296856105497,2.021128105361379,5.964723052558027,0.3026850859392052,-1.314472181587973
4.965388424181931,4.4989016633387715,2.007914248969465,5.956416940559107,0.2183928078710493,-1.328219313902237
5.024101088402406,4.500612778207318,1.9945735709427455,5.944790589651805,0.13413061331786114,-1.3415468812740947
5.083506749383666,4.501530541856738,1.9810924790374358,5.936336930341198,0.04915709976032619,-1.3546478480722153
5.142828620418865,4.5015884698434325,1.9674807854995038,5.928118970352741,-0.03804662470425638,-1.3676965451531324
5.202071535115982,4.50075819843132,1.953738173019634,5.920620696977548,-0.12866895114954227,-1.3808570021513975
5.261244832484492,4.499000187092675,1.939862801165697,5.914259760925978,-0.22375793395298524,-1.3942700108770176
5.320361710193736,4.496265089459116,1.925851532892235,5.909390790492741,-0.32422775422158123,-1.4080542953024806
5.379438610653217,4.492495060231425,1.9117001494629433,5.906308641778031,-0.4308650645972101,-1.422307658976073
5.438494639275184,4.487624999234434,1.8974035540119383,5.905251584964664,-0.5443352154411751,-1.437108109861445
5.497551014280573,4.4815837338031494,1.8829559639694216,5.906404426651219,-0.6651883623988696,-1.4525149626035418
5.556630547408233,4.474295140686354,1.8683510925776377,5.909901568241188,-0.7938654553433847,-1.4685699182207466
5.615757154888654,4.4656792086538415,1.8535823197226917,5.915830000388147,-0.9307041086993527,-1.4852981212234033
5.674955398042117,4.455653042993558,1.8386428523081337,5.924232233496909,-1.0759443531457007,-1.5027091941585504
5.734250052862336,4.444131813084787,1.8235258743959073,5.935109164280705,-1.2297342686984085,-1.5207982495810013
5.793665707945962,4.431029644233602,1.8082246873404586,5.948422878374383,-1.3921354991728903,-1.539546879450726
5.853226390128281,4.416260454956846,1.7927328401417921,5.96409938900357,-1.5631286480253745,-1.558924121956458
5.912955217186209,4.399738740900726,1.7770442502430785,5.982031311709908,-1.742618555574704,-1.5788874057656936
5.972874076968469,4.381380306580376,1.7611533149987195,6.002080475132221,-1.930439457602758,-1.599383471700879
6.033003332314211,4.361102946126425,1.7450550140384278,6.024080467843781,-2.1263600253354364,-1.6203492718419992
6.093361551119933,4.338827074224962,1.7287450027532427,6.047839121245474,-2.3300882868021695,-1.6417128460553483
6.153965260915967,4.31447630843689,1.7122196971290338,6.073140928515094,-2.5412764295760844,-1.6633941759487108
6.2148287273124065,4.287978004083099,1.6954763501534076,6.099749399612526,-2.759525484892686,-1.6853060162527218
6.275963755675588,4.25926374288148,1.6785131200216128,6.127409352341022,-2.984389893148807,-1.7073547036285999
6.337379515395458,4.228269776522027,1.6613291303672342,6.155849139464479,-3.215381950781178,-1.7294409429021713
6.399082386104187,4.194937426366386,1.6439245227434756,6.184782811880641,-3.4519761385237397,-1.7514605707241118
6.461075825207107,4.159213440457742,1.626300501580619,6.213912217850451,-3.693613331045757,-1.7733052966565979
6.523360256085891,4.121050309027635,1.6084593718455822,6.242929038283245,-3.9397048879681584,-1.7948634216861274
6.585932976335199,4.080406539685506,1.5904045696291196,6.271516758078127,-4.189636626260816,-1.816020534162758
6.648788085392672,4.037246893477584,1.5721406858865972,6.299352573521178,-4.442772674017997,-1.8366601831655154
6.711916430923539,3.9915425830008973,1.553673483557882,6.326109235738848,-4.698459205614797,-1.8566645292942177
6.775305573319691,3.943271433759045,1.5350099082922775,6.351456830207191,-4.956028058241806,-1.8759149728874802
6.838939767674359,3.892418009945575,1.5161580930040834,6.37506449231722,-5.214800229820236,-1.89429275966709
6.902799962592726,3.8389737058412954,1.4971273564845786,6.396602058996261,-5.474089258296615,-1.911679563808668
6.966863815198807,3.7829368040119324,1.4779281962962343,6.415741656385225,-5.7332044823161565,-1.9279580484385632
7.031105721699715,3.7243125014918705,1.4585722761747246,6.432159223572019,-5.991454183277042,-1.9430124035571326
7.095496862867186,3.6631129051407694,1.4390724081646826,6.445535972380842,-6.248148608762827,-1.9567288613882194
7.160005263797634,3.5993569973586266,1.4194425297147188,6.455559783217592,-6.502602877355867,-1.9689961891550176
7.224595867310608,3.53307057334613,1.399697675957655,6.461926536971195,-6.754139764828943,-1.9797061592821454
7.289230620346758,3.4642861510959815,1.3798539474015352,6.464341382971003,-7.002092371717384,-1.9887539970240709
7.353868572725664,3.3930428553015872,1.3599284732572228,6.46251994300018,-7.245806672270724,-1.996038805519818
7.418465987623849,3.319386276369583,1.3399393706283853,6.4561894513650815,-7.484643944783055,-2.0014639682739377
7.482976463134104,3.243368305721784,1.319905699789436,6.445089831020658,-7.717983083304262,-2.0049375290638167
7.547351064265991,3.165046948573537,1.299847415777384,6.428974705751876,-7.945222790729463,-2.0063725492732427
7.611538464748792,3.0844861153738474,1.2797853165231001,6.407612348411106,-8.165783653269315,-2.005687442652288
7.675485097996757,3.0017553930943572,1.259740987747971,6.380786565211587,-8.379110096298659,-2.0028062875034713
7.739135316597933,2.916929797552476,1.239736744851443,6.3482975160768085,-8.584672221585905,-1.9976591162942179
7.802431559686416,2.8300895079557553,1.2197955720154177,6.309962471045995,-8.781967525900917,-1.990182182695623
7.865314527559173,2.741319584853002,1.1999410587510573,6.265616502735552,-8.97052250100318,-1.9803182060474946
7.927723362897753,2.6507096726785955,1.1801973341138083,6.215113114856459,-9.149894115009499,-1.9680165932496867
7.989595837955234,2.5583536880765507,1.1605889988124503,6.158324806787844,-9.319671175140629,-1.9532336380797595
8.05086854706951,2.4643494951897376,1.1411410554377328,6.095143574206319,-9.479475571848441,-1.9359326979368707
8.111477103862809,2.3687985691014517,1.1218788370365507,6.025481345771617,-9.628963404321649,-1.916084348012045
8.171356342488693,2.271805648614497,1.1028279342571787,5.949270355867913,-9.767825987372047,-1.8936665128846406
8.2304405222864,2.1734783795550534,1.0840141212915153,5.866463453401486,-9.895790739699448,-1.868664575545214
8.288663535203796,2.0739269497864417,1.0654632808398596,5.777034346654052,-10.012621953537012,-1.8410714638445573
8.345959115348801,1.9732637171200653,1.04720132832417,5.68097778419243,-10.118121445675376,-1.8108877143691617
8.402261050030443,1.8716028313088588,1.029254135575364,5.578309671834029,-10.212129089866904,-1.7781215137428803
8.457503391649793,1.7690598513097875,1.0116474542204754,5.469067125668212,-10.294523230609371,-1.7427887173548775
8.511620669801234,1.6657513590019932,0.9944068389954641,5.353308461134131,-10.365220978308946,-1.704912845513988
8.564548102945064,1.5617945705458425,0.9775575712092532,5.2311131181539325,-10.424178385823181,-1.6645250570291876
8.616221809011414,1.4573069465702488,0.9611245825849322,5.1025815223226605,-10.471390506383154,-1.6216641002165684
8.66657901429663,1.352405802373284,0.9451323797036599,4.967834882153446,-10.506891332895517,-1.5763762413323796
8.715558260012127,1.2472079193234231,0.9296049692771953,4.827014922379422,-10.53075361862386,-1.5287151704325903
8.763099605846724,1.1418291586467073,0.9145657844746433,4.6802835533111296,-10.54308857924979,-1.4787418846585845
8.80914482990281,1.0363840787863938,0.9000376125292118,4.527822476249978,-10.544045476313535,-1.4265245489491567
8.853637624366776,0.9309855575216952,0.886042523850773,4.369832724958173,-10.53381108203411,-1.3721383341789517
8.896523786274674,0.8257444200308233,0.8726018028698281,4.2065341431839025,-10.512609025509041,-1.3156652327229679
8.93775140273314,0.7207690740857697,0.8597358808387776,4.0381647982433995,-10.48069902029371,-1.2571938514476086
8.977271029956668,0.61616515356378,0.8474642708160736,3.864980330658073,-10.43837597336014,-1.1968191821277516
9.015035865481304,0.5120351714629403,0.8358055050591382,3.68725323984862,-10.385968975435622,-1.1346423492904147
9.05100191291578,0.40847818360689825,0.824777075051651,3.505272105884171,-10.323840172720443,-1.070770335484392
9.085128138590234,0.3055894642260295,0.8143953743910675,3.3193407472883645,-10.252383519985791,-1.0053156839764943
9.117376619463371,0.20346019460040843,0.8046756447620014,3.129777314900811,-10.172023415050633,-0.9383961788738746
9.147712681648539,0.10217716595108417,0.795631925221258,2.936913321794531,-10.083213214638572,-0.8701345026726446
9.176105028919148,0.0018224977662297803,0.7872770050202824,2.741092609250129,-9.986433631614133,-0.8006578712330137
9.202525860554257,-0.09752662725246086,0.779622380190673,2.5426702487848685,-9.882191013598442,-0.730097646180355
9.226950977884567,-0.19579821043586954,0.7726782141186066,2.3420113802389433,-9.771015502964959,-0.6585889247329767
9.249359878899748,-0.2929256654010297,0.7664533023338038,2.1394899859165664,-9.653459078214114,-0.586270106955782
9.269735840277251,-0.3888480261246867,0.7609550417388748,1.9354876007843096,-9.530093476728165,-0.5132824404406019
9.288065986193578,-0.48351013365194717,0.7561894045046857,1.7303919587241277,-9.401507998905101,-0.4397695424124558
9.304341343278203,-0.5768628002526155,0.7521609168575654,1.5245955748436764,-9.268307193672452,-0.3658768992624557
9.318556881070977,-0.6688629498398768,0.7488726429840329,1.3184942638417327,-9.13110842538056,-0.2917513435067687
9.330711537343438,-0.7594737334648993,0.7463261742788068,1.112485594429785,-8.990539322075259,-0.21754050817185488
9.340808227644589,-0.8486646187005951,0.7445216241618371,0.9069672798102051,-8.847235105150485,-0.14339225860626348
9.34885383843179,-0.9364114517294233,0.7434576286900787,0.7023355042094392,-8.701835800379968,-0.06945410171836008
9.354859203147214,-1.022696490947844,0.7431313531897679,0.49898318546836506,-8.554983330329152,0.004127427359281066
9.358839060600513,-1.1075084109022457,0.7435385051349097,0.29729817368743117,-8.407318488145822,0.07720740117958846
9.36081199501822,-1.190842275369297,0.7446733534977368,0.0976613859289488,-8.259477792731147,0.14964315846401988
9.360800357120425,-1.2726994783951797,0.7465287547968744,-0.09955512302534153,-8.11209022528982,0.2212949851595165
9.358830165585328,-1.3530876521071677,0.7490961860689327,-0.2939901538606673,-7.9657738472596735,0.29202681806926445
9.354930988262227,-1.432020540111182,0.75236578498928,-0.4852954198590673,-7.821132299621358,0.36170697105678284
9.349135802493436,-1.5095178352897678,0.7563263973677246,-0.6731376679739354,-7.678751183586934,0.4302088838242115
9.341480833905782,-1.5856049808133248,0.7609656322448453,-0.8572008638479325,-7.5391943226687665,0.4974118932637843
9.332005373032182,-1.6603129331794406,0.7662699248147196,-1.0371884407754353,-7.402999906127244,0.5632020273835721
9.3207515691239,-1.7336778860931448,0.7722246073997499,-1.2128256126083654,-7.270676513798732,0.6274728218063008
9.307764200513974,-1.8057409540027924,0.7788139887033734,-1.383861750606795,-7.142699022302385,0.6901261588425658
9.293090420892476,-1.8765478141044536,0.7860214415663658,-1.5500728242327222,-7.019504392627392,0.7510731291370882
9.276779480854106,-1.9461483056294124,0.7938294994524564,-1.7112639058883774,-6.901487339099106,0.8102349158891566
9.258882424078598,-2.014595985228107,0.8022199618890531,-1.867271739598527,-6.788995879724733,0.8675437016465957
9.239451757504739,-2.0819476372643866,0.8111740090887323,-2.0179673736362185,-6.68232676791924,0.9229435976733538
